time,ust,three_pool,ust_p,three_pool_p,ideal,total
2022-02-15T00:00:00+00:00,550531666.444995,552263207.6961974,0.49921493049532406,0.5007850695046759,0.5,1102794874.1411924
2022-02-16T00:00:00+00:00,567633038.383295,591865251.9206951,0.48955056090205745,0.5104494390979425,0.5,1159498290.3039901
2022-02-17T00:00:00+00:00,600847305.72493,668453401.7483519,0.47336876296319047,0.5266312370368095,0.5,1269300707.4732819
2022-02-18T00:00:00+00:00,611932668.175462,665968572.4009575,0.4788575585852309,0.5211424414147691,0.5,1277901240.5764194
2022-02-19T00:00:00+00:00,572266190.661771,696808101.3715361,0.45093198582163996,0.54906801417836,0.5,1269074292.033307
2022-02-20T00:00:00+00:00,562091229.609083,696148237.6033571,0.44672834087327196,0.553271659126728,0.5,1258239467.21244
2022-02-21T00:00:00+00:00,554652366.569228,692358473.4910972,0.44478552130500826,0.5552144786949917,0.5,1247010840.0603251
2022-02-22T00:00:00+00:00,502447052.058456,715348691.9292631,0.41258729515113407,0.5874127048488659,0.5,1217795743.987719
2022-02-23T00:00:00+00:00,478904805.939612,729569807.6304439,0.396288677115723,0.603711322884277,0.5,1208474613.570056
2022-02-24T00:00:00+00:00,490648947.464099,695839913.2442983,0.4135301760617924,0.5864698239382076,0.5,1186488860.7083974
2022-02-25T00:00:00+00:00,466209805.744675,695436412.0920502,0.4013354484232505,0.5986645515767495,0.5,1161646217.8367252
2022-02-26T00:00:00+00:00,435737307.686503,732584631.5498656,0.3729599633910041,0.6270400366089959,0.5,1168321939.2363687
2022-02-27T00:00:00+00:00,420711346.061302,729632819.0721279,0.36572650065339635,0.6342734993466037,0.5,1150344165.13343
2022-02-28T00:00:00+00:00,456017494.390986,698174104.1691152,0.39509687556198253,0.6049031244380175,0.5,1154191598.5601013
2022-03-01T00:00:00+00:00,419593729.077348,767028230.6307559,0.3536035429350755,0.6463964570649244,0.5,1186621959.708104
2022-03-02T00:00:00+00:00,490846020.502481,838369068.5292748,0.3692750891505674,0.6307249108494326,0.5,1329215089.031756
2022-03-03T00:00:00+00:00,464510382.059195,860688859.1794473,0.35052116512308346,0.6494788348769166,0.5,1325199241.2386422
2022-03-04T00:00:00+00:00,450678249.410562,866608321.957938,0.3421262003319159,0.6578737996680841,0.5,1317286571.3685
2022-03-05T00:00:00+00:00,482742020.429406,834893685.8506583,0.36636986849140446,0.6336301315085956,0.5,1317635706.2800643
2022-03-06T00:00:00+00:00,493592594.987211,829330314.5882399,0.37310760242682134,0.6268923975731787,0.5,1322922909.575451
2022-03-07T00:00:00+00:00,447438165.056972,875650564.2126365,0.338176990823566,0.661823009176434,0.5,1323088729.2696085
2022-03-08T00:00:00+00:00,441147289.006563,896441857.1188006,0.32980776667069117,0.6701922333293088,0.5,1337589146.1253636
2022-03-09T00:00:00+00:00,418297677.583684,863891605.6983335,0.32623707204365976,0.6737629279563402,0.5,1282189283.2820175
2022-03-10T00:00:00+00:00,432871688.148202,849790219.2046629,0.3374791795614754,0.6625208204385246,0.5,1282661907.352865
2022-03-11T00:00:00+00:00,443128794.456946,830196886.1726958,0.34800899816755837,0.6519910018324416,0.5,1273325680.6296418
2022-03-12T00:00:00+00:00,459851677.140127,813632731.5578403,0.3610972179944373,0.6389027820055627,0.5,1273484408.6979673
2022-03-13T00:00:00+00:00,459222153.743657,813731921.5057387,0.36075311959206907,0.6392468804079309,0.5,1272954075.2493958
2022-03-14T00:00:00+00:00,448218314.928326,831523762.9666053,0.3502411327019954,0.6497588672980046,0.5,1279742077.8949313
2022-03-15T00:00:00+00:00,447463720.343652,831247692.5296919,0.34993331242596265,0.6500666875740373,0.5,1278711412.873344
2022-03-16T00:00:00+00:00,448333168.795529,792576526.5886623,0.3612939527051749,0.638706047294825,0.5,1240909695.3841913
2022-03-17T00:00:00+00:00,478832498.815266,769112132.19289,0.38369691003713813,0.6163030899628619,0.5,1247944631.008156
2022-03-18T00:00:00+00:00,470370710.45903,768698865.4847783,0.37961605997850867,0.6203839400214913,0.5,1239069575.9438083
2022-03-19T00:00:00+00:00,457087392.935421,782352075.8604033,0.36878557157737085,0.6312144284226291,0.5,1239439468.7958243
2022-03-20T00:00:00+00:00,469831982.829547,773083730.9650763,0.3780079192941807,0.6219920807058192,0.5,1242915713.7946234
2022-03-21T00:00:00+00:00,461298627.12581,779820421.9097446,0.37167959631614284,0.6283204036838572,0.5,1241119049.0355546
2022-03-22T00:00:00+00:00,453477852.314448,783696681.6517347,0.36654315124048903,0.633456848759511,0.5,1237174533.9661827
2022-03-23T00:00:00+00:00,475568016.485173,756906874.535646,0.385864263807659,0.6141357361923411,0.5,1232474891.020819
2022-03-24T00:00:00+00:00,562730611.152053,658417355.7560537,0.46082098681035544,0.5391790131896446,0.5,1221147966.9081066
2022-03-25T00:00:00+00:00,626129516.919347,594611387.2189468,0.5129094263957054,0.48709057360429464,0.5,1220740904.1382937
2022-03-26T00:00:00+00:00,547725346.947208,668093218.7367657,0.45049924586328255,0.5495007541367175,0.5,1215818565.6839738
2022-03-27T00:00:00+00:00,618106118.141149,618316802.9492065,0.49991480067035976,0.5000851993296402,0.5,1236422921.0903554
2022-03-28T00:00:00+00:00,641224880.348324,607642143.9228756,0.5134452811119127,0.4865547188880873,0.5,1248867024.2711997
2022-03-29T00:00:00+00:00,639747152.755791,639954794.3494524,0.499918871111304,0.5000811288886959,0.5,1279701947.1052434
2022-03-30T00:00:00+00:00,663448962.558367,658068626.6406052,0.502035665647486,0.49796433435251397,0.5,1321517589.1989722
2022-03-31T00:00:00+00:00,674573894.742408,641600237.6291902,0.5125263277488226,0.4874736722511774,0.5,1316174132.3715982
2022-04-01T00:00:00+00:00,661966405.714766,643129565.1118833,0.5072166495889767,0.4927833504110232,0.5,1305095970.8266492
