,time,UST,USDC,USDT,FRAX,UST%,USDC%,USDT%,FRAX%,Ideal Balance,total
196,2022-05-10T22:00:00+00:00,5469792.186541,296688.600601,301254.39516,294339.83851061994,0.8597497150925376,0.046633936196983784,0.04735159427930184,0.046264754431176815,0.25,6362075.02081262
197,2022-05-10T21:00:00+00:00,5355679.450861,327610.591139,320208.561977,328778.00175316277,0.8457747164763102,0.05173662041903551,0.050567683933332754,0.051920979171321595,0.25,6332276.605730163
198,2022-05-10T20:00:00+00:00,5026890.497699,412351.835885,414275.938078,427874.58229692274,0.800282773991877,0.06564656047983217,0.06595287824051597,0.06811778728777483,0.25,6281392.853958922
199,2022-05-10T19:00:00+00:00,4999967.817129,434897.551735,424727.741041,419063.84001095966,0.7963435264919076,0.06926601583811982,0.06764627283016075,0.06674418483981179,0.25,6278656.9499159595
200,2022-05-10T18:00:00+00:00,4975192.360506,437759.353763,430687.418014,432598.9005745071,0.7927029431420155,0.06974868567304683,0.06862190626921019,0.06892646491572742,0.25,6276238.0328575075
201,2022-05-10T17:00:00+00:00,4980989.717341,432367.464751,430687.418014,432598.9005745071,0.7935753746092106,0.06888513975728001,0.06861747333065918,0.06892201230285026,0.25,6276643.500680507
202,2022-05-10T16:00:00+00:00,5056900.474851,417554.051677,415907.727298,420257.0239914553,0.8013318902990362,0.0661668900142257,0.0659060084261402,0.06659521126059792,0.25,6310619.277817455
203,2022-05-10T15:00:00+00:00,5043824.668751,422390.696498,415907.727298,427147.95755321067,0.7994306519246607,0.06694762249773548,0.06592009187676191,0.06770163370084191,0.25,6309271.050100211
204,2022-05-10T14:00:00+00:00,5023080.425911,424838.415127,434881.654506,424200.6040628386,0.7964292928733,0.06735981307399538,0.06895220844865706,0.06725868560404756,0.25,6307001.099606839
205,2022-05-10T13:00:00+00:00,4942062.867456,449382.232396,446582.66771,461968.4488525373,0.7844548945251008,0.07133055591765942,0.07088618030379704,0.07332836925344273,0.25,6299996.216414537
206,2022-05-10T12:00:00+00:00,4940232.045718,461697.648011,453825.637343,444001.98877615883,0.7841940244512582,0.07328816406250521,0.07203859042524807,0.0704792210609885,0.25,6299757.319848158
207,2022-05-10T11:00:00+00:00,4993724.349216,442618.510347,436156.755129,431580.3733069682,0.7921416540910834,0.0702114362745412,0.06918642465820682,0.06846048497616855,0.25,6304079.987998968
208,2022-05-10T10:00:00+00:00,5039483.07295,430310.399197,419157.129228,418992.0876210258,0.7989107259552616,0.068217233480523,0.0664491023292276,0.0664229382349878,0.25,6307942.688996025
209,2022-05-10T09:00:00+00:00,5050137.746229,423796.945045,415899.094843,418992.0876210258,0.8004877369101893,0.06717524837849062,0.06592337515198794,0.06641363955933213,0.25,6308825.873738026
210,2022-05-10T08:00:00+00:00,4991624.821779,446623.577253,432580.489662,432027.9435540636,0.7919622727649073,0.07086049852312783,0.06863244734494627,0.0685447813670187,0.25,6302856.832248064
211,2022-05-10T07:00:00+00:00,5081596.914996,417193.42159,408366.454136,412810.9660684291,0.8040542468806311,0.06601195411823906,0.0646152749271916,0.06531852407393825,0.25,6319967.756790429
212,2022-05-10T06:00:00+00:00,4870586.463573,481490.841088,473594.923178,476330.535750923,0.7728632700247311,0.07640282925133465,0.07514990725078921,0.07558399347314508,0.25,6302002.763589923
213,2022-05-10T05:00:00+00:00,5067138.78621,424891.409025,391377.828797,407303.79814908386,0.8054952967871205,0.06754265988259557,0.062215189609703576,0.06474685372058031,0.25,6290711.822181084
214,2022-05-10T04:00:00+00:00,5206328.320866,371882.104286,361906.651699,367334.6396055007,0.8254249980673484,0.058959167822995526,0.05737763330867281,0.05823820080098333,0.25,6307451.716456501
215,2022-05-10T03:00:00+00:00,5394820.936292,315625.627956,317147.656597,315935.685351856,0.8504446287897086,0.04975551981676199,0.04999545383827786,0.04980439755525158,0.25,6343529.906196856
216,2022-05-10T02:00:00+00:00,5405448.759235,314536.73661,311022.648023,314931.56641195656,0.8517964251186582,0.04956503701106293,0.049011283154670716,0.04962725471560824,0.25,6345939.710279956
217,2022-05-10T01:00:00+00:00,5313015.124433,335225.875751,337455.842127,339183.7784586322,0.84001824587584,0.053001138812041104,0.05335370932043572,0.05362690599168324,0.25,6324880.620769632
218,2022-05-10T00:00:00+00:00,5337949.26448,331268.477021,335814.17558,324616.7496943218,0.8433247318289865,0.05233599753487846,0.05305415723035424,0.051285113405780826,0.25,6329648.666775322
219,2022-05-09T23:00:00+00:00,5629376.061338,301426.056607,352934.855724,358812.4696333766,0.8474722106907386,0.04537806743929098,0.05313243939491652,0.054017282475053906,0.25,6642549.443302376
220,2022-05-09T22:00:00+00:00,5364278.096299,413148.376058,420253.997136,429451.0822561662,0.8094419213518029,0.0623419608969364,0.06341416250067922,0.0648019552505815,0.25,6627131.551749166
221,2022-05-09T21:00:00+00:00,5282235.606215,444081.222584,453590.891371,457999.88845191465,0.7957681723912449,0.06690078391678533,0.06833341440032023,0.06899762929164951,0.25,6637907.608621915
222,2022-05-09T20:00:00+00:00,5106212.859483,509285.815137,493202.365631,506238.6909708008,0.7719212973902433,0.07699024266740118,0.07455886004571412,0.07652959989664138,0.25,6614939.731221801
223,2022-05-09T19:00:00+00:00,5148271.56123,476648.029437,504251.819822,488287.38567027857,0.7779831684358982,0.07202886245602962,0.0762002205612015,0.0737877485468707,0.25,6617458.796159279
224,2022-05-09T18:00:00+00:00,5138496.332866,557882.154727,494566.274122,512645.8163302442,0.766528962806135,0.08322139430085504,0.07377632454788352,0.07647331834512645,0.25,6703590.578045244
225,2022-05-09T17:00:00+00:00,4734292.388499,627816.221371,674409.815973,693200.3880547929,0.703490371502898,0.09329011192480632,0.10021366934087218,0.10300584723142354,0.25,6729718.813897793
226,2022-05-09T16:00:00+00:00,4636865.354253,790349.162717,677806.332217,664274.4690526951,0.6849849410113759,0.11675501297563783,0.1001295260956732,0.09813051991731314,0.25,6769295.318239695
227,2022-05-09T15:00:00+00:00,4696155.385521,742756.085276,733916.073931,781768.2326337497,0.6752592869319147,0.10680075579572608,0.10552965225096284,0.1124103050213964,0.25,6954595.77736175
228,2022-05-09T14:00:00+00:00,4472507.48439,828144.196915,742951.894663,906927.9285832705,0.6434770465339754,0.1191483264801726,0.10689137861996718,0.13048324836588482,0.25,6950531.504551271
229,2022-05-09T13:00:00+00:00,4193556.672433,880470.865849,966369.399702,906927.9285832705,0.6036217901099924,0.1267352373409375,0.13909949775811922,0.13054347479095085,0.25,6947324.866567271
230,2022-05-09T12:00:00+00:00,3881624.401445,1017412.368655,1092054.736193,953945.1332541595,0.5589062524655155,0.14649488857431556,0.15724247298776034,0.13735638597240862,0.25,6945036.63954716
231,2022-05-09T11:00:00+00:00,3912756.79331,986174.280827,1012064.736193,1033877.1643811048,0.5634022116110431,0.14200033383159513,0.1457283293558152,0.14886912520154658,0.25,6944872.974711104
232,2022-05-09T10:00:00+00:00,3893728.365296,1050787.347007,966286.613114,1033877.1643811048,0.5606779076004843,0.15130825670941775,0.13914056286305185,0.14887327282704613,0.25,6944679.489798104
233,2022-05-09T09:00:00+00:00,3876615.79985,971776.376343,1012264.138016,1057328.474922463,0.5603677831064876,0.14047101951853297,0.14632355647938441,0.15283764089559498,0.25,6917984.789131463
234,2022-05-09T08:00:00+00:00,3820960.79985,954344.374138,1019432.646654,1122927.741479984,0.5523482980692009,0.1379575762325891,0.14736657005160142,0.16232755564660856,0.25,6917665.562121984
235,2022-05-09T07:00:00+00:00,3775408.87093,965799.509361,1033729.574224,1122927.741479984,0.5473300057323623,0.14001425251317365,0.1498622356222738,0.1627935061321902,0.25,6897865.695994984
236,2022-05-09T06:00:00+00:00,3774406.87093,964795.693325,1019736.40395,1138927.3064149711,0.5471846975082082,0.1398687151815152,0.14783360003687243,0.16511298727340418,0.25,6897866.274619971
237,2022-05-09T05:00:00+00:00,3676981.934425,924474.463983,1019536.40395,1076469.7941766905,0.5490111936313752,0.13803353891984838,0.15222726357255276,0.16072800387622363,0.25,6697462.596534691
238,2022-05-09T03:00:00+00:00,3675787.925405,925468.502646,1019536.40395,1076469.7941766905,0.5488493031522151,0.13818608501757232,0.15223180885350424,0.16073280297670828,0.25,6697262.626177691
239,2022-05-09T02:00:00+00:00,3759301.214464,910449.93322,963225.214767,1076469.7941766905,0.560299781338957,0.13569673441982152,0.14356255230031348,0.16044093194090808,0.25,6709446.15662769
240,2022-05-09T01:00:00+00:00,3840782.774262,959101.952097,1063346.602487,1076469.7941766905,0.5534507475430137,0.1382050804630688,0.1532265703719303,0.15511760162198715,0.25,6939701.12302269
241,2022-05-09T00:00:00+00:00,3671357.490479,1027182.022565,1078589.997433,1062126.8930507954,0.5368065289356978,0.15018913781842766,0.15770574076980742,0.1552985924760671,0.25,6839256.403527795
242,2022-05-08T23:00:00+00:00,3352207.549337,996801.876134,944868.897433,999874.288407173,0.5326246130666767,0.1583795769701118,0.1501280644134114,0.15886774554980004,0.25,6293752.611311173
243,2022-05-08T22:00:00+00:00,3184383.718979,956363.616803,935700.897433,988828.6358651227,0.5250186904430552,0.1576784765883317,0.15427175339728738,0.1630310795713257,0.25,6065276.869080123
244,2022-05-08T21:00:00+00:00,3139511.709079,982388.13109,954353.002152,988828.6358651227,0.5176371859752708,0.161974432598027,0.1573520496937194,0.16303633173298285,0.25,6065081.478186123
245,2022-05-08T20:00:00+00:00,3204222.592051,922301.308554,949744.10125,988828.6358651227,0.5283052824126924,0.15206704256252282,0.15659175079640775,0.1630359242283771,0.25,6065096.637720123
246,2022-05-08T19:00:00+00:00,3164837.665612,961343.172051,949908.701548,988828.6358651227,0.521826935541843,0.15850884452186922,0.1566234983106062,0.16304072162568156,0.25,6064918.175076122
247,2022-05-08T18:00:00+00:00,3159475.64667,911543.408178,1005041.13525,988828.6358651227,0.5209453523937045,0.15029845300309264,0.16571468399346898,0.16304151060973385,0.25,6064888.825963123
248,2022-05-08T17:00:00+00:00,2892163.218681,1152478.307677,1153063.316714,1071341.7182631951,0.4613402038706538,0.18383629733825788,0.18392961440509992,0.17089388438598843,0.25,6269046.561335195
249,2022-05-08T16:00:00+00:00,2510089.309928,1064606.447849,1363626.549469,1329861.2441651318,0.40044923530723875,0.16984289613046338,0.21754732264692728,0.21216054591537056,0.25,6268183.551411132
250,2022-05-08T15:00:00+00:00,2354913.543299,1164379.877652,1409514.447027,1239030.5380304395,0.38180532437505915,0.18878248764068006,0.2285264876028387,0.2008857003814221,0.25,6167838.406008439
251,2022-05-08T14:00:00+00:00,2356554.518032,1206081.726356,1412015.260336,1149813.6195787373,0.38477719608212985,0.1969284993672506,0.2305532371688958,0.18774106738172375,0.25,6124465.124302737
252,2022-05-08T13:00:00+00:00,3639421.785594,768716.633655,870608.245979,849609.1085189458,0.5938659438123346,0.12543603244251567,0.1420622885029895,0.13863573524216025,0.25,6128355.773746946
253,2022-05-08T12:00:00+00:00,3471576.977984,784020.89224,816950.317919,849609.1085189458,0.5862014134512726,0.13238771835424185,0.13794809509356976,0.14346277310091582,0.25,5922157.296661946
254,2022-05-08T11:00:00+00:00,3415800.216985,766041.85438,836741.951581,903181.0312467371,0.5768213000221175,0.12936039295203478,0.14129941730608997,0.15251888971975772,0.25,5921765.054192737
255,2022-05-08T10:00:00+00:00,3298168.673672,817770.244066,875295.37666,929764.3790480131,0.5570291188314809,0.138113566505844,0.14782901076898558,0.15702830389368955,0.25,5920998.673446014
256,2022-05-08T09:00:00+00:00,3193657.643649,794013.376105,773071.633306,929764.3790480131,0.5612254981197922,0.13953297511537607,0.13585285615922002,0.16338867060561169,0.25,5690507.0321080135
257,2022-05-08T08:00:00+00:00,3100410.386849,793326.756859,866128.697158,929764.3790480131,0.544923003255536,0.1394337990687538,0.15222934772219515,0.16341384995351502,0.25,5689630.2199140135
258,2022-05-08T07:00:00+00:00,2971406.409569,813430.238396,962246.19298,941919.1880154888,0.522307145338098,0.14298294046216614,0.16914147474048705,0.16556843945924887,0.25,5689002.028960489
259,2022-05-08T06:00:00+00:00,2821058.449001,934926.393366,962246.19298,970140.4299273042,0.4959342873830697,0.16435747895042155,0.16916022430219377,0.170548009364315,0.25,5688371.465274304
260,2022-05-08T05:00:00+00:00,2885742.034978,925143.532238,890563.071087,975150.8238002586,0.5083575218302954,0.1629749532998091,0.15688319689144212,0.17178432797845344,0.25,5676599.462103259
261,2022-05-08T04:00:00+00:00,2863272.813556,977493.425672,924177.445796,911240.6267101036,0.5044361945113187,0.17220959926394122,0.16281667314528395,0.16053753307945615,0.25,5676184.311734104
262,2022-05-08T03:00:00+00:00,3036451.289676,877139.712177,875729.453775,887352.612660128,0.5348998001379847,0.15451651022092636,0.15426807977847617,0.15631560986261278,0.25,5676673.068288128
263,2022-05-08T02:00:00+00:00,3342934.455605,733423.322438,754883.930569,845968.0796954015,0.5888340540964331,0.12918728561846263,0.13296741862943565,0.14901124165566862,0.25,5677209.788307401
264,2022-05-08T01:00:00+00:00,3668159.586583,652973.379002,691009.525897,667591.8133595298,0.6458329544493271,0.11496547971361815,0.1216622977078291,0.11753926812922569,0.25,5679734.30484153
265,2022-05-08T00:00:00+00:00,3373134.590325,685872.457688,801617.898318,815877.9336263635,0.5942275837179415,0.12082658499296871,0.14121685750365037,0.14372897378543947,0.25,5676502.879957364
