time,USDN,3CRV,USDN%,3CRV%,Ideal Balance,total
2021-06-12T00:00:00+00:00,222649380.62903345,276533735.6975744,0.4460274663683885,0.5539725336316115,0.5,499183116.3266078
2021-06-12T01:00:00+00:00,222151720.2883634,276096091.9874619,0.4458659221676267,0.5541340778323733,0.5,498247812.2758253
2021-06-12T02:00:00+00:00,222662925.8867754,276006476.3161361,0.44651411316424133,0.5534858868357586,0.5,498669402.2029115
2021-06-12T03:00:00+00:00,222737435.7998014,277758988.7791019,0.4450330209395668,0.5549669790604332,0.5,500496424.5789033
2021-06-12T04:00:00+00:00,222946732.71532518,276937898.76292634,0.4459963733152395,0.5540036266847606,0.5,499884631.4782515
2021-06-12T05:00:00+00:00,222946732.71532518,277865417.6149054,0.4451703748966879,0.554829625103312,0.5,500812150.3302306
2021-06-12T06:00:00+00:00,222946732.71532518,278021732.3594107,0.4450314705578631,0.5549685294421369,0.5,500968465.0747359
2021-06-12T07:00:00+00:00,222449233.4749121,278467998.176964,0.4440838114938484,0.5559161885061517,0.5,500917231.6518761
2021-06-12T08:00:00+00:00,223649233.4749121,278270715.297722,0.445587456768377,0.554412543231623,0.5,501919948.77263415
2021-06-12T09:00:00+00:00,223649233.4749121,278554829.42502457,0.4453353726042512,0.5546646273957487,0.5,502204062.8999367
2021-06-12T10:00:00+00:00,232247341.3786221,268171040.86410013,0.4641063350585974,0.5358936649414027,0.5,500418382.2427223
2021-06-12T11:00:00+00:00,232269469.6386221,268198513.6259481,0.46410455294966163,0.5358954470503383,0.5,500467983.26457024
2021-06-12T12:00:00+00:00,232269469.63441986,268613998.2725985,0.4637195765413788,0.5362804234586211,0.5,500883467.90701836
2021-06-12T13:00:00+00:00,232199842.57886246,268811701.1349861,0.4634620608891255,0.5365379391108744,0.5,501011543.7138486
2021-06-12T14:00:00+00:00,232199842.57886246,268730337.23601454,0.46353733900535576,0.5364626609946442,0.5,500930179.814877
2021-06-12T15:00:00+00:00,232199842.57886246,268910591.82814217,0.4633705998432044,0.5366294001567956,0.5,501110434.4070046
2021-06-12T16:00:00+00:00,232199842.57886246,271559594.3515069,0.4609339806987231,0.539066019301277,0.5,503759436.9303693
2021-06-12T17:00:00+00:00,232199003.87250164,271509366.372266,0.460979045791256,0.5390209542087441,0.5,503708370.2447676
2021-06-12T18:00:00+00:00,232199003.87250164,271075266.92640936,0.46137666347199263,0.5386233365280074,0.5,503274270.79891104
2021-06-12T19:00:00+00:00,232199003.87250164,271087700.2932609,0.46136526546511863,0.5386347345348814,0.5,503286704.1657625
2021-06-12T20:00:00+00:00,232199003.87250164,271169576.3935458,0.46129022147106713,0.5387097785289329,0.5,503368580.2660474
2021-06-12T21:00:00+00:00,232198500.6114756,271304447.85315984,0.4611661189264804,0.5388338810735196,0.5,503502948.46463543
2021-06-12T22:00:00+00:00,232202290.44266987,271040378.9904037,0.46141216662779533,0.5385878333722047,0.5,503242669.4330736
2021-06-12T23:00:00+00:00,232152461.68195787,270981956.2187757,0.46141240476170453,0.5385875952382955,0.5,503134417.9007336
2021-06-13T00:00:00+00:00,232152461.68195787,270175403.2836978,0.46215326258643885,0.5378467374135611,0.5,502327864.9656557
2021-06-13T01:00:00+00:00,232152461.68195787,270282442.06262577,0.46205480541211413,0.5379451945878859,0.5,502434903.7445836
2021-06-13T03:00:00+00:00,232152418.02718687,270404954.2544271,0.46194212010703034,0.5380578798929696,0.5,502557372.28161395
2021-06-13T04:00:00+00:00,232353431.2605929,270272994.10446686,0.4622785821335072,0.5377214178664929,0.5,502626425.3650598
2021-06-13T05:00:00+00:00,232353431.2605929,272466698.1881914,0.4602697430356052,0.5397302569643948,0.5,504820129.4487843
2021-06-13T06:00:00+00:00,232353431.2605929,272563113.9453958,0.4601818527570742,0.5398181472429259,0.5,504916545.20598876
2021-06-13T07:00:00+00:00,232355310.9422334,272570720.40959036,0.46017692991616077,0.5398230700838392,0.5,504926031.3518238
2021-06-13T08:00:00+00:00,232355310.94194055,272878018.78892547,0.45989703621832406,0.540102963781676,0.5,505233329.730866
2021-06-13T09:00:00+00:00,232355310.94194055,272961089.6706461,0.45982143199836795,0.5401785680016321,0.5,505316400.6125866
2021-06-13T10:00:00+00:00,232955391.80322152,272429062.55912983,0.46094688863578853,0.5390531113642115,0.5,505384454.36235136
2021-06-13T11:00:00+00:00,232954695.39982828,272435416.31955034,0.46094035082581514,0.5390596491741849,0.5,505390111.71937865
2021-06-13T12:00:00+00:00,232954695.39982828,272142700.86070246,0.46120747626992237,0.5387925237300777,0.5,505097396.2605307
2021-06-13T13:00:00+00:00,232954695.39982828,272107094.16507995,0.46123999125039733,0.5387600087496026,0.5,505061789.56490827
2021-06-13T14:00:00+00:00,233099696.24609768,272895809.9908087,0.46067542769235725,0.5393245723076427,0.5,505995506.2369064
2021-06-13T15:00:00+00:00,233097205.430593,272838216.85660934,0.4607252134606848,0.5392747865393152,0.5,505935422.28720236
2021-06-13T16:00:00+00:00,233107789.04923013,271626607.5634236,0.4618424870855851,0.5381575129144148,0.5,504734396.61265373
2021-06-13T17:00:00+00:00,233107789.04923013,273665846.99519205,0.4599840490297262,0.5400159509702738,0.5,506773636.04442215
2021-06-13T18:00:00+00:00,233939689.01893693,265043916.19760382,0.4688324156811036,0.5311675843188964,0.5,498983605.21654075
2021-06-13T19:00:00+00:00,234050068.56893694,260783515.18744618,0.4729874370939315,0.5270125629060686,0.5,494833583.7563831
2021-06-13T20:00:00+00:00,233950000.80783266,260882334.5413276,0.47278640479861617,0.5272135952013839,0.5,494832335.34916025
2021-06-13T21:00:00+00:00,234045484.88642067,262206606.7470036,0.471626193284254,0.5283738067157461,0.5,496252091.6334242
